Malicious,Package Repository,Package Name,Number of Words in source code,Number of lines in source code,plus ratio mean,plus ratio max,plus ratio std,plus ratio q3,eq ratio mean,eq ratio max,eq ratio std,eq ratio q3,bracket ratio mean,bracket ratio max,bracket ratio std,bracket ratio q3,Number of base64 chunks in source code,Number of IP adress in source code,Number of sospicious token in source code,Number of Words in metadata,Number of lines in metadata,Number of base64 chunks in metadata,Number of IP adress in metadata,Number of sospicious token in metadata,.bat,.bz2,.c,.cert,.conf,.cpp,.crt,.css,.csv,.deb,.erb,.gemspec,.gif,.gz,.h,.html,.ico,.ini,.jar,.java,.jpg,.js,.json,.key,.m4v,.markdown,.md,.pdf,.pem,.png,.ps,.py,.rb,.rpm,.rst,.sh,.svg,.toml,.ttf,.txt,.xml,.yaml,.yml,.eot,.exe,.jpeg,.properties,.sql,.swf,.tar,.woff,.woff2,.aac,.bmp,.cfg,.dcm,.dll,.doc,.flac,.flv,.ipynb,.m4a,.mid,.mkv,.mp3,.mp4,.mpg,.ogg,.otf,.pickle,.pkl,.psd,.pxd,.pxi,.pyc,.pyx,.r,.rtf,.so,.sqlite,.tif,.tp,.wav,.webp,.whl,.xcf,.xz,.zip,.mov,.wasm,.webm,presence of installation script,shannon mean ID source code,shannon std ID source code,shannon max ID source code,shannon q3 ID source code,shannon mean string source code,shannon std string source code,shannon max string source code,shannon q3 string source code,homogeneous identifiers in source code,homogeneous strings in source code,heteregeneous identifiers in source code,heterogeneous strings in source code,URLs in source code,shannon mean ID metadata,shannon std ID metadata,shannon max ID metadata,shannon q3 ID metadata,shannon mean string metadata,shannon std string metadata,shannon max string metadata,shannon q3 string metadata,homogeneous identifiers in metadata,homogeneous strings in metadata,heterogeneous strings in metadata,URLs in metadata,heteregeneous identifiers in metadata,contacted_external_domain,sensitive_file_read,dns_query_to_external,http_method,domain_is_known_malicious,yara_credential_theft_indicators,yara_exfiltration_indicators,yara_shell_execution_indicators,yara_command_execution_indicators,yara_obfuscation_indicators,yara_persistence_indicators,yara_install_hook_indicators,yara_suspicious_imports_indicators,semgrep_has_exec_call,semgrep_has_subprocess,semgrep_has_network_request,semgrep_has_secret_access,proc_privilege_escalation,proc_write_binary_dir,proc_ptrace_detected,proc_package_install_runtime,ebpf_accessed_root,ebpf_accessed_ssh,ebpf_accessed_etc,ebpf_privilege_escalation,ebpf_network_activity,ebpf_spawned_process,ebpf_c2_port_suspected,c2_port_4444,c2_port_1337,c2_port_6667,c2_port_31337,c2_port_9001,c2_port_8080,c2_port_2323,c2_port_1234
1,NPM,event-schema-validator-1.0.0,194,35,0.0014301036825169824,0.0014301036825169824,0.0,0.0014301036825169824,0.004647836968180193,0.004647836968180193,0.0,0.004647836968180193,0.0007150518412584912,0.0007150518412584912,0.0,0.0007150518412584912,3,3,9,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07174579670409811,0.12002872677922126,0.4056390622295664,0.16864503330850694,0.29323550550682476,0.27182239583747114,0.9605278493513334,0.5,85,31,0,10,6,0.0,0.0,-0.0,0.0,0.08362312873322314,0.15334826408675845,0.4854752972273343,0.054937123365189175,5,12,1,0,0,none,False,none,GET,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False
1,NPM,log-stream-handler-1.5.0,195,37,0.0013554727211114877,0.0013554727211114877,0.0,0.0013554727211114877,0.004405286343612335,0.004405286343612335,0.0,0.004405286343612335,0.0010166045408336157,0.0010166045408336157,0.0,0.0010166045408336157,3,4,9,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775135265236029,0.1227022676981363,0.4056390622295664,0.18561616332043782,0.3043249547202977,0.26273939696997756,0.9605278493513334,0.5,88,31,0,13,9,0.0,0.0,-0.0,0.0,0.09786897354948002,0.17127187899788743,0.4854752972273343,0.12581458369391144,5,11,1,0,0,srvlog.5lorexin.surf,False,srvlog.5lorexin.surf,POST,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False
1,NPM,package-meta-reader-1.0.0,175,31,0.0014625228519195613,0.0014625228519195613,0.0,0.0014625228519195613,0.004753199268738574,0.004753199268738574,0.0,0.004753199268738574,0.0007312614259597807,0.0007312614259597807,0.0,0.0007312614259597807,3,3,9,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07174579670409811,0.12002872677922126,0.4056390622295664,0.16864503330850694,0.29175212639806797,0.27396117740525555,0.9605278493513334,0.5,85,33,0,10,6,0.0,0.0,-0.0,0.0,0.06666585994667261,0.14184611956042364,0.4854752972273343,-0.0,5,12,1,0,0,none,False,none,GET,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False
1,NPM,config-diff-checker-1.5.0,187,35,0.001392757660167131,0.001392757660167131,0.0,0.001392757660167131,0.004874651810584958,0.004874651810584958,0.0,0.004874651810584958,0.001392757660167131,0.001392757660167131,0.0,0.001392757660167131,2,3,7,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07440356053229037,0.12172906186468165,0.4056390622295664,0.18561616332043782,0.2831662026735948,0.24994958066974185,0.9605278493513334,0.4926140680171258,92,26,0,11,6,0.0,0.0,-0.0,0.0,0.0797073120676478,0.14409231423322102,0.4854752972273343,0.09781089090731392,5,11,1,0,0,netapi.5lorexin.surf,False,netapi.5lorexin.surf,POST,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False
1,NPM,process-monitor-util-3.0.0,207,40,0.0028208744710860366,0.0028208744710860366,0.0,0.0028208744710860366,0.004795486600846262,0.004795486600846262,0.0,0.004795486600846262,0.0019746121297602257,0.0019746121297602257,0.0,0.0019746121297602257,2,3,11,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07009261727814395,0.11828353511786563,0.4056390622295664,0.16864503330850694,0.25953793311739304,0.23860880657905467,0.9605278493513334,0.4591479170272448,121,39,0,11,6,0.0,0.0,-0.0,0.0,0.11817898223469779,0.1668501549080001,0.4854752972273343,0.2717822215997982,5,11,1,0,0,n3ur4-route.torex5lin.surf,False,n3ur4-route.torex5lin.surf,POST,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False
1,NPM,build-hash-verifier-1.0.0,187,33,0.0014603870025556773,0.0014603870025556773,0.0,0.0014603870025556773,0.00511135450894487,0.00511135450894487,0.0,0.00511135450894487,0.001095290251916758,0.001095290251916758,0.0,0.001095290251916758,2,3,7,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06953258312373368,0.11886012171397704,0.4056390622295664,0.16864503330850694,0.27407790391921105,0.2606916411102806,0.9605278493513334,0.49776901495955556,89,26,0,9,6,0.0,0.0,-0.0,0.0,0.08505949666523564,0.15471809722272373,0.4854752972273343,0.06068259509323917,5,12,1,0,0,none,False,none,POST,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False
1,NPM,session-hijack-detector-2.0.0,243,49,0.0023369946249123625,0.0023369946249123625,0.0,0.0023369946249123625,0.003972890862351017,0.003972890862351017,0.0,0.003972890862351017,0.0018695956999298902,0.0018695956999298902,0.0,0.0018695956999298902,3,3,18,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07286273113169431,0.12056248645026017,0.4056390622295664,0.18561616332043782,0.2592576452184539,0.24490884464577292,0.9605278493513334,0.4591479170272448,127,61,0,17,6,0.0,0.0,-0.0,-0.0,0.09292777624004496,0.15132972039854528,0.4854752972273343,0.22778130177425387,7,17,1,0,0,uidmap.torex6lin.surf,False,uidmap.torex6lin.surf,POST,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False
1,NPM,data-exfil-guard-1.0.0,270,51,0.0021065936380872128,0.0021065936380872128,0.0,0.0021065936380872128,0.003581209184748262,0.003581209184748262,0.0,0.003581209184748262,0.0018959342742784916,0.0018959342742784916,0.0,0.0018959342742784916,4,3,24,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07390412583237835,0.12136551011013694,0.4056390622295664,0.18561616332043782,0.2647708335259191,0.24388832953964917,0.9605278493513334,0.4591479170272448,133,73,0,23,6,0.0,0.0,-0.0,0.0,0.0959494878320083,0.15902003321731065,0.4854752972273343,0.2717822215997982,8,18,1,0,0,refinspruc.1dorelax.surf,False,refinspruc.1dorelax.surf,POST,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1,NPM,threat-intel-collector-1.0.0,270,51,0.0020635575732562937,0.0020635575732562937,0.0,0.0020635575732562937,0.0035080478745356997,0.0035080478745356997,0.0,0.0035080478745356997,0.0018572018159306646,0.0018572018159306646,0.0,0.0018572018159306646,4,3,24,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07390412583237835,0.12136551011013694,0.4056390622295664,0.18561616332043782,0.2622310327345961,0.2418754327004048,0.9605278493513334,0.4591479170272448,133,73,0,23,6,0.0,0.0,-0.0,0.0,0.09064302465023107,0.15132098259043766,0.4854752972273343,0.2197484934607567,8,18,1,0,0,kelforgeor8.vexon3ar.surf,False,kelforgeor8.vexon3ar.surf,POST,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1,NPM,payload-size-checker-1.0.0,186,33,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.005131964809384164,0.005131964809384164,0.0,0.005131964809384164,0.0010997067448680353,0.0010997067448680353,0.0,0.0010997067448680353,2,3,7,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06953258312373368,0.11886012171397704,0.4056390622295664,0.16864503330850694,0.27817385500323694,0.2607516967821525,0.9605278493513334,0.49776901495955556,89,26,0,11,6,0.0,0.0,-0.0,0.0,0.06198470722636082,0.13762889277378956,0.4854752972273343,0.0,5,13,1,0,0,sampl-boo.qeniral8.surf,False,sampl-boo.qeniral8.surf,POST,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False
1,NPM,key-derivation-util-2.0.0,198,36,0.002852253280091272,0.002852253280091272,0.0,0.002852253280091272,0.004848830576155163,0.004848830576155163,0.0,0.004848830576155163,0.0019965772960638907,0.0019965772960638907,0.0,0.0019965772960638907,2,3,11,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07009261727814395,0.11828353511786563,0.4056390622295664,0.16864503330850694,0.2557822191083269,0.23824187644618566,0.9605278493513334,0.4591479170272448,121,41,0,11,6,0.0,0.0,-0.0,0.0,0.14484136939406397,0.19105983040636307,0.5744174271404584,0.2717822215997982,5,10,1,0,0,dyn-lithos.xamir2el.surf,False,dyn-lithos.xamir2el.surf,POST,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False
1,PyPI,sys-monitor-agent-1.0.0,5,2,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0,0,0,360,128,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4728301523003201,0,0.4728301523003201,0.4728301523003201,0.4854752972273343,0,0.4854752972273343,0.4854752972273343,0,0,0,1,0,0.0456032466012944,0.10565549647507798,0.5,0.0,0.2449626506691061,0.24384046559861175,0.792481250360578,0.4591479170272448,132,52,15,0,0,pwr-log.xam1riel.surf,True,pwr-log.xam1riel.surf,POST,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1,PyPI,cloud-cred-helper-2.0.0,3,1,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0,0,0,312,114,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4728301523003201,0,0.4728301523003201,0.4728301523003201,0.4854752972273343,0,0.4854752972273343,0.4854752972273343,0,0,0,1,0,0.046629138741197486,0.10772037326206056,0.5,-0.0,0.2385014567440259,0.23753435461645836,0.792481250360578,0.4369905240636789,116,45,11,0,0,osbase.3zavlore.surf,True,osbase.3zavlore.surf,POST,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,PyPI,net-beacon-lib-3.0.0,3,1,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0,0,0,267,102,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4728301523003201,0,0.4728301523003201,0.4728301523003201,0.4854752972273343,0,0.4854752972273343,0.4854752972273343,0,0,0,1,0,0.0385013830799403,0.0937882911597385,0.5,0.0,0.27261515776393114,0.24055599803247418,0.792481250360578,0.4607136526948943,108,28,11,0,0,ops-mgr.mav2terol.surf,True,ops-mgr.mav2terol.surf,GET,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,PyPI,env-probe-util-1.5.0,3,1,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0,0,0,247,90,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4728301523003201,0,0.4728301523003201,0.4728301523003201,0.4854752972273343,0,0.4854752972273343,0.4854752972273343,0,0,0,1,0,0.041925564784433086,0.09694361903832653,0.5,0.0,0.28358102630949,0.24961584360012107,0.792481250360578,0.4948070394436148,83,22,10,0,0,none,True,none,GET,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False
1,PyPI,pkg-meta-fetcher-1.0.0,3,1,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0,0,0,249,89,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4728301523003201,0,0.4728301523003201,0.4728301523003201,0.4854752972273343,0,0.4854752972273343,0.4854752972273343,0,0,0,1,0,0.04043571246559126,0.0954387011933502,0.5,-0.0,0.2725974907022379,0.2568143115372951,0.792481250360578,0.49776901495955556,81,23,10,0,0,none,True,none,GET,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False
1,PyPI,data-stream-processor-1.0.0,204,70,0.0,0.0,0.0,0.0,0.005896430203083686,0.011961722488038277,0.004357352444534324,0.00841788632486307,0.0003831417624521073,0.0022988505747126436,0.0009385018171583058,0.0,0,0,0,339,112,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.054349292235142406,0.12275531967190421,0.5,-0.0,0.18966368646593712,0.20791793189605765,0.792481250360578,0.29583638929116374,90,27,0,6,1,0.052154135390663915,0.11050582814888349,0.5,-0.0,0.254932302396063,0.2363410221591455,0.792481250360578,0.4591479170272448,147,58,18,0,0,podcasdeliv.vexon3ar.surf,True,podcasdeliv.vexon3ar.surf,POST,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,PyPI,secret-scanner-lib-2.1.0,204,70,0.0,0.0,0.0,0.0,0.0060119658811150735,0.012315270935960592,0.004470436835665233,0.008524666459820043,0.00038580246913580245,0.0023148148148148147,0.0009450191908885717,0.0,0,0,0,295,100,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05457245437743385,0.12309078583149627,0.5,-0.0,0.19517952789125248,0.21034715293103926,0.792481250360578,0.3146246119280173,90,27,0,6,1,0.05221158112504278,0.1129337297469362,0.5,0.0,0.25279250742224935,0.23919605140362185,0.792481250360578,0.4591479170272448,128,51,15,0,0,dbinst.3zavlore.surf,True,dbinst.3zavlore.surf,POST,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,PyPI,proxy-health-checker-3.0.0,204,70,0.0,0.0,0.0,0.0,0.0059393423597410774,0.012077294685990338,0.004395303883077135,0.008460610117236624,0.00038402457757296467,0.002304147465437788,0.0009406642637416199,0.0,0,0,0,256,88,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0544181177054232,0.12285412317445649,0.5,-0.0,0.1927651676899554,0.20982716584844954,0.792481250360578,0.29583638929116374,90,27,0,6,1,0.042808451691697856,0.09468852735404089,0.5,-0.0,0.27350273045016266,0.2394817483530483,0.792481250360578,0.4591479170272448,115,33,14,0,0,open-lat.2zavlore.surf,True,open-lat.2zavlore.surf,GET,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,PyPI,config-loader-util-1.5.0,204,70,0.0,0.0,0.0,0.0,0.005992877686018448,0.012315270935960592,0.004466508951094775,0.008496034167175107,0.00038580246913580245,0.0023148148148148147,0.0009450191908885717,0.0,0,0,0,230,78,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05457245437743385,0.12309078583149627,0.5,-0.0,0.19665789222417987,0.21188776696457579,0.792481250360578,0.3146246119280173,90,27,0,6,1,0.04346832330192308,0.09464416033530187,0.5,-0.0,0.28416957820510935,0.24630149948914234,0.792481250360578,0.4854752972273343,99,28,14,0,0,r3ba-field.mav3torel.surf,True,r3ba-field.mav3torel.surf,GET,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,PyPI,event-dispatcher-core-1.0.0,204,70,0.0,0.0,0.0,0.0,0.0058819066658762,0.011961722488038277,0.004354504587310067,0.00839610101905184,0.0003831417624521073,0.0022988505747126436,0.0009385018171583058,0.0,0,0,0,222,76,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.054349292235142406,0.12275531967190421,0.5,-0.0,0.18722943108313092,0.20719130323777538,0.792481250360578,0.29583638929116374,90,27,0,5,1,0.04229017953780617,0.0933497818414179,0.5,0.0,0.27491086183637753,0.25076291589666005,0.792481250360578,0.49082937531967796,97,28,13,0,0,none,True,none,GET,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,PyPI,auth-bypass-detector-1.0.0,194,58,0.0,0.0,0.0,0.0,0.006404343119057743,0.011904761904761904,0.004165603965180586,0.009008570315543436,0.0,0.0,0.0,0.0,0,0,0,487,170,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05400145230262118,0.1296511027950482,0.5,-0.0,0.20797174827622875,0.19736226004210927,0.7295739585136223,0.32501121082417705,105,21,0,5,1,0.057478484991004046,0.11903036666300983,0.5,-0.0,0.2600845047925155,0.23442392884046606,0.792481250360578,0.4536085687863533,161,60,18,0,0,mod-bus.xam1riel.surf,True,mod-bus.xam1riel.surf,GET,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,PyPI,network-flow-analyzer-2.0.0,194,58,0.0,0.0,0.0,0.0,0.00637525517868788,0.01179245283018868,0.004132669723400966,0.008984619367085877,0.0,0.0,0.0,0.0,10,0,0,401,138,13,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05394082034070715,0.12956843863515963,0.5,-0.0,0.2052442428751618,0.19576270008417299,0.7295739585136223,0.32501121082417705,105,21,0,5,1,0.059733610843112996,0.12357724327037475,0.5,0.0,0.252598783932506,0.23820429432557372,0.792481250360578,0.4591479170272448,134,53,15,0,0,cmdset.3zavlore.surf,True,cmdset.3zavlore.surf,POST,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
